Date,AVBLS,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIREV,MKPRU,MKTCP,MWNUS,NADDU,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU
2020-01-07,1.12761062963,256811.266801,42.744116622,1.35660899854,13798783827500,127638.220343,962060777.656,92602070.7246,13051403.0811,7351.57,137287528950,44818309,456930,299146,490463583,2215.8962963,291456,18145325,1097641.3161,20.49312376,156240.581115,48177558.2909
2020-01-06,0.790838368098,256682.872531,53.4236766613,4.33555541506,13798783827500,47803.8639737,355303880.322,111808426.134,15404396.6232,7347.89,134906180138,44793044,394533,287779,490176938,1765.51533742,281607,18143525,565296.54187,11.88711242,88532.5113296,50181826.9238
2020-01-05,0.794683559524,256548.960275,53.9107284379,2.51197771592,13798783827500,85109.8777654,623052159.064,115238132.457,15650931.3943,7326.35,133169240606,44768951,395429,287215,489888451,1709.61309524,280850,18141712.5,659620.034119,12.31216518,91050.1442571,136870284.592
2020-01-04,0.91062956213,256395.739843,49.5736805977,0.912494010634,13798783827500,236599.386904,1721171458.46,115924073.722,15705586.4712,6944.33,132644728125,44748738,449208,316517,489572666,1872.8816568,308389,18139450,1018828.76058,16.38979535,118804.925808,68282971.9003
2020-01-03,1.01236506383,256251.622994,42.5491723476,1.81719504864,13798783827500,98003.465802,692062815.86,96717718.3124,12576131.2233,7175.68,125581799700,44729012,410885,295567,489274895,2096.21985816,288545,18137175,695423.336835,13.78084459,97556.2232563,28600968.8576
2020-01-02,0.643639402299,256140.744019,63.136595339,5.71904883739,13031658000900,38648.2467909,278141981.965,112718458.533,15907075.7859,7168.31,130765121438,44710899,334841,251735,489025448,1446.75287356,246464,18135375,445595.375982,9.97099973,71819.5358818,47782090.6994
2020-01-01,0.982280848276,255998.368225,44.8222139607,1.53939337422,12948593420900,118692.276922,854423855.554,93333320.1906,13152944.2201,7219.6,130126444500,44690210,426495,293447,488732395,2023.77241379,285595,18133562.5,724804.399889,14.84211896,106897.286097,61748083.664
2019-12-31,0.944622572289,255841.586113,47.126141931,1.61531747404,12948593420900,131283.547314,956242180.526,106850559.666,15446347.0361,7385.36,131427989875,44667093,478277,324497,488408114,1954.80120482,315215,18131750,988699.407643,15.90283263,116649.654471,46435451
2019-12-30,0.787269122581,255719.512014,51.1481969014,3.75529837026,12948593420900,51871.8881003,381265550.855,99770100.8933,14317659.0176,7301.07,135318588000,44648926,389596,279925,488128275,1805.96774194,273726,18129500,562316.944862,12.6092473,92621.5176258,36039614.7447
2019-12-29,0.889533174497,255587.021972,45.9245650612,2.8489441437,12948593420900,65887.9557732,480834303.779,95908032.4717,13698700.7384,7243.93,132504423150,44631818,424968,298287,487830144,2001.9261745,291149,18127700,685635.283383,13.80390964,100746.286225,71840951.382
2019-12-28,1.01724009655,255439.484456,40.891985522,1.59536131373,12948593420900,117903.826216,847107991.825,93333320.1906,13514433.1871,7194.4,130950564550,44610480,470109,322204,487507795,2222.09655172,313785,18125900,868237.59739,17.11633792,125276.937136,59760787.208
2019-12-27,0.837857802395,255298.844115,52.344778398,2.00997963035,12948593420900,108613.411167,783721256.337,107494237.737,15752637.6111,7192.72,130402719625,44592373,416540,296063,487209890,1772.83233533,288019,18124075,701726.353555,18.91209694,144847.774239,39255636.0168
2019-12-26,0.8893246875,255185.625923,47.5542588115,1.34736779229,12948593420900,119669.636206,863528900.79,82390792.9958,11634910.2864,7250.69,129498293475,44572616,351294,244666,486966963,1911.453125,237004,18121787.5,596758.284248,13.13196764,94697.7863679,76336714.458
2019-12-25,1.111658016,255046.851997,39.6845842406,1.49586570893,12948593420900,105404.347442,770512475.798,80459758.785,11525831.9085,7322.08,130865799625,44556096,430465,290436,486676926,2323.488,281423,18120437.5,730761.017292,17.60848203,128678.071619,121983509.734
2019-12-24,1.03749164336,254897.737634,45.1174690089,1.20170941691,12948593420900,152654.864587,1144871677.88,92045964.05,13758030.7646,7514.41,134431230931,44532827,454864,304845,486369815,2131.78321678,294653,18118637.5,949499.209793,18.87107421,141805.76464,72767893.2698
2019-12-23,0.740650195266,254772.954009,54.5694416817,3.7492217785,12948593420900,56486.5911017,409093776.779,108781593.877,15337832.9735,7143.2,133964862462,44511642,372537,281070,486089966,1663.13609467,274756,18116825,759089.242039,12.80407837,92345.4734668,25368503.344
2019-12-22,0.756153596591,254640.364353,50.9285393912,3.27356868684,12948593420900,67721.7570306,484021776.663,113287340.369,15844785.3183,7190.17,129455810238,44493665,414726,311118,485778828,1767.71590909,304105,18114575,677306.859111,16.60936724,118710.318312,55147309.6694
2019-12-21,0.961809929487,254490.331732,42.459303299,1.18471414473,12948593420900,166611.625143,1192218774.49,100413778.964,14124384.4575,7150.86,130085950050,44476864,476911,332657,485446496,2132.41666667,324436,18112775,1006115.21484,25.47719556,182153.207527,92465911.4364
2019-12-20,1.01337041401,254331.039352,44.5246170459,1.23073919353,12892837609400,165854.053258,1185600661.75,100622310.115,14591652.0229,7284.29,129825208856,44456197,471708,319555,485126046,2035.38216561,311216,18110512.5,1004379.59851,28.71547007,209201.792612,208624105.201
2019-12-19,1.15271716418,254176.496395,36.705163679,0.707152823325,12876842089700,240041.71635,1653840922.57,85774913.1623,11695182.7772,6612.12,129522476750,44433952,490049,314249,484811929,2345.14179104,305195,18108700,1164742.92478,27.48314294,187707.777229,106173720.173
2019-12-18,1.31440985816,253991.166683,37.9692469134,0.713163943164,12876842089700,251807.08288,1699726138.75,90255692.2081,12121833.9541,6879.54,119288174850,44400348,485661,319254,484492834,2264.21276596,309825,18106887.5,1777401.20099,22.92717755,155377.704097,91191811.2654
2019-12-17,1.03849683439,253828.510955,43.0995486846,1.60520066707,12876842089700,125281.71508,880428472.303,100497472.884,14132643.7105,7111.14,124834578312,44377891,481698,327085,484164768,2083.34394904,318330,18105087.5,767656.100772,22.16325645,156312.460525,35264356.5942
2019-12-16,1.12013029032,253689.345613,42.2335470675,3.35666263566,12876842089700,46749.1503436,331461605.787,79373800.2398,11126047.873,7067.74,128696181975,44350614,375238,263441,483903832,2124.52419355,257255,18103275,650460.969851,20.4478166,144956.049737,39393109.051
2019-12-15,0.902877417219,253552.973861,46.1470631003,3.0349366613,12876842089700,63571.8839914,455496983.971,96656805.1307,13824044.9576,7251.87,127926303975,44309907,413605,293496,483610063,1943.68211921,287646,18101925,730482.960951,15.36404462,111357.457645,52683167.6199
2019-12-14,0.990434309211,253402.406366,43.1491637824,1.5438346709,12876842089700,126104.705534,910737705.989,97296916.423,14060284.466,7189.16,131448798906,44281785,547195,322888,483286837,2124.26315789,315436,18099662.5,720319.254325,22.4711631,163140.715992,75073234.6496
2019-12-13,1.09593800752,253256.695364,38.7312182764,0.95874783898,12876842089700,175621.177008,1259580435.18,85134801.8701,12076200.2025,7202.31,130358813550,44240465,531404,311795,482975074,2344.32330827,304414,18097850,835730.081437,22.56385567,161743.9525,53833378.0026
2019-12-12,1.19549090152,253098.852178,41.4149413314,1.25614982031,12876842089700,133289.602542,960237277.263,84494690.5778,12062018.8329,7220.76,130146791600,44207970,521113,291248,482683490,2206.42424242,283984,18096050,1207960.67269,24.60426083,177337.582886,66161513.2368
2019-12-11,1.10634262162,252934.970473,42.6369854323,1.13403932972,12876842089700,165470.146835,1203358979.52,94736471.2539,13646564.1054,7337.42,130824681000,44172639,548706,320064,482362284,2162.59459459,312164,18094700,1148974.68743,23.22218997,169332.855392,108414489.455
2019-12-10,1.08903369595,252773.398559,44.5458869125,1.41902424427,12876842089700,132096.014818,984541456.772,94736471.2539,13970881.9665,7522.39,132620957000,44136402,538820,313629,482048438,2119.11486486,305668,18092900,1190356.79973,21.82070486,162681.966484,32114286.4924
2019-12-09,0.83522775,252649.618861,50.0963245901,4.537030423,12876842089700,41030.267224,307899861.771,94736471.2539,13969510.4009,7504.83,136072208650,44110383,434939,278853,481769625,1884.14189189,271987,18091100,731180.603253,14.5034802,108697.900921,34352533.7937
2019-12-08,0.865809870968,252516.243045,53.4140536308,1.81406518955,12876842089700,111993.074951,842686832.919,99217250.2997,15286888.4929,7547.19,135865352350,44076764,465570,285284,481485208,1840.54193548,277958,18088850,957054.855732,18.05659965,136488.492933,77922849.9525
2019-12-07,1.05910382069,252362.482194,43.1343234864,1.10150074942,12876842089700,166833.590607,1235038809.94,92816137.3772,13603961.7471,7395.97,134540335462,44058104,534431,315386,481170589,2175.07586207,307269,18087025,2288980.71378,25.03292648,185216.821434,85470713.7483
2019-12-06,1.01866517931,252214.878532,43.1867460517,1.62104084979,12955951549100,113328.870372,829793365.23,93386357.498,13451289.4192,7192.85,133441832662,44032234,535061,311468,480858483,2148.05517241,303702,18085225,898001.057488,23.24165709,170391.635783,142535673.455
2019-12-05,0.934351652695,252058.805256,45.7717257668,1.06315386547,12973235968800,201360.829238,1466498115.74,107698810.682,15591131.4045,7296.77,134540682000,44005417,569753,337284,480521478,2019.66467066,329014,18083425,2329577.92166,29.54553925,217050.154484,50091304.5022
2019-12-04,0.961583018987,251906.959306,43.4983659264,1.32928650123,12973235968800,150333.41647,1101171350.27,101894683.161,14637722.1146,7309.59,132086179312,43969171,565368,336512,480184674,2129.82278481,328247,18081612.5,854602.911803,25.47734062,186384.614616,71586469.665
2019-12-03,1.01930622759,251759.14259,42.7224657847,1.48729969173,12973235968800,123662.962836,904057314.823,93510943.4068,13446041.6564,7402.69,131482163781,43942330,552276,314730,479870557,2170.55172414,306800,18079362.5,865728.879785,26.09108998,190622.906406,88571039.0699
2019-12-02,0.870622964029,251638.082843,47.0675089389,3.15123113496,12973235968800,55712.1823621,410180206.361,89641525.0589,12925726.3723,7557.72,132110826750,43911099,468193,274621,479596328,1975.69064748,268074,18077562.5,680284.709232,21.90876399,161101.372297,78337203.7668
2019-12-01,1.0705625873,251503.150801,44.2660891745,1.76329622571,12973235968800,90740.9361248,696535295.153,81257785.3052,12281980.5702,7757.47,136255097725,43882184,493866,277458,479318299,2202.04761905,269820,18075762.5,750855.209857,27.23029381,208511.820186,117995230.159
2019-11-30,1.05551775735,251359.648796,43.4639536571,1.31192028162,12973235968800,140961.636283,1078007992.32,87706815.885,14142605.4886,7431,139642910975,43856231,543960,311290,479007302,2288.89705882,301857,18074412.5,991528.113664,32.70649438,259011.738628,99775070.97
2019-11-29,0.873442441718,251217.171613,50.7822655372,2.06851559349,12973235968800,102341.423688,769525352.625,105119198.45,15917751.9149,7523.83,137243039625,43828027,533010,309623,478697560,1899.52760736,300591,18072562.5,764888.006759,26.17198877,198679.948796,220499982.95
2019-11-28,1.18565310072,251052.507043,40.4568918848,0.848995707085,12973235968800,210101.212945,1513433741.15,89641525.0589,12848987.4919,7163.63,135819663050,43798646,566552,317597,478379400,2284.8705036,307982,18070737.5,1014562.11767,33.86031284,245831.557248,108471398.915
2019-11-27,1.2540872623,250899.543502,34.7550669694,0.946517325706,12973235968800,165424.521414,1179814702.24,78678173.0733,11167150.5679,7130.25,128551455844,43769106,576620,321310,478058698,2633.68852459,310677,18068937.5,1172810.16045,39.86894065,284539.001146,250687896.39
2019-11-26,1.076081424,250765.021349,39.3016544807,0.853428231784,12973235968800,189626.304753,1313006695.03,80612882.2472,11205569.8206,6907.4,130227837000,43738067,495578,279470,477778804,2235.76,270393,18067125,1316525.80366,32.18493307,229849.979625,88831996.034
2019-11-25,0.875593328244,250650.257038,44.2566521666,2.1735468778,12973235968800,76337.4781823,544401075.375,84482300.5951,11832812.5765,7324.03,127517272838,43711695,436089,267368,477512144,2040.97709924,259813,18065775,824423.43453,17.0147224,121515.702755,74562140.9344
2019-11-24,0.841518728324,250504.643454,51.6732027042,1.40540452481,12973235968800,159423.028741,1151153475.67,111568229.03,16178363.0347,7286.35,132074753212,43684144,514757,306424,477205374,1771.23699422,298342,18063975,1010840.18924,21.5480276,158369.284655,283120965.822
2019-11-23,1.25072833333,250339.608598,39.7198346975,0.741183605615,12973235968800,233051.320729,1691710108.35,85127203.6531,12538677.9777,7617.07,131248612975,43653838,607299,310539,476895056,2352.56818182,300504,18062150,1573304.87499,40.02095823,293852.977651,152565570.37
2019-11-22,1.21447980292,250173.118967,42.3386065467,1.1763167845,12795789637900,149429.456735,1165992114.2,87143254.9642,13715760.9452,8081.81,137619771750,43611739,584765,323954,476570762,2364.62773723,314663,18060337.5,1616533.40835,36.85944226,288483.995468,62317220.548
2019-11-21,1.02592430282,250027.466421,45.4020079765,1.70007095561,12720005267400,107526.521858,870969121.525,89788714.5976,14807093.0674,8120.8,145885895194,43565193,525739,321086,476249278,2261.16901408,312303,18058537.5,800559.908126,27.36373955,225593.067385,80797818.392
2019-11-20,1.14381743537,249859.339345,46.6587908046,1.68930743849,12720005267400,113824.573069,923399726.065,92950289.0553,15599060.2594,8175.99,146160160512,43526674,561226,327630,475922138,2228.7755102,316906,18056725,956827.203341,34.36839889,281157.514506,98039358.9687
2019-11-19,1.01904766429,249716.672832,49.1132451681,1.43338727404,12720005267400,124758.52049,1043917564.34,88524084.8145,14963381.5186,8503.93,150469536600,43482962,510494,304671,475617345,2176.22142857,295125,18054900,1330677.31242,27.82718296,233181.518609,42762607.2801
2019-11-18,1.10850748052,249545.811754,62.7245046678,4.83710317242,12720005267400,40224.2021802,342818350.321,97376493.296,16582477.299,8482.7,154272766050,43450925,430853,264370,475351799,1716.68831169,255803,18053100,632131.464985,21.08122965,179533.549023,27218439.49
2019-11-17,1.17150405405,249372.424907,55.9653266122,3.43507778881,12720005267400,54541.0591401,461834641.876,93582603.9468,15864379.2041,8457.69,152569587600,43428228,495077,283468,475069560,1915.32432432,274758,18051300,695082.440088,22.93336843,194291.704115,102346506.69
2019-11-16,1.11335342405,249196.673568,52.9858581575,1.44698537912,12720005267400,140223.790304,1199132985.12,99905752.8621,17351278.9708,8632.32,152671695750,43377088,575887,325145,474744608,2057.87974684,315041,18049500,1280489.903,29.64859081,254521.850698,62094349.5168
2019-11-15,0.981337769231,249030.689529,52.8362276962,1.98420086977,12720005267400,109449.826272,946450282.516,106861216.669,18779474.7376,8762.42,156175663781,43357065,535548,350023,474394716,2071.14201183,340881,18047687.5,1216940.16732,29.64079727,258105.987608,53278229.9502
2019-11-14,1.15540325185,248874.77851,47.2420634605,1.01392904117,12720005267400,169820.888523,1486062566.37,85362510.3569,15067619.9304,8801.52,157996718588,43336137,555616,318945,474075257,2362.55555556,309535,18045425,1331117.80908,34.31516352,300288.680415,84092098.4904
2019-11-13,1.03411178519,248735.343342,49.7348295591,1.73244181715,12720005267400,99092.2018561,865205529.78,85362510.3569,14989182.4022,8717.81,157629108000,43305277,501680,301382,473774076,2232.45925926,291944,18043625,1019903.11745,28.65525709,250157.402188,99417730.8838
2019-11-12,1.00362903974,248583.67016,51.6711387049,2.3483363695,12720005267400,81787.8559671,718863061.192,95479548.6214,16881322.7129,9037.12,157505132250,43290714,511673,326707,473447762,2163.62251656,316637,18041825,797236.585529,29.56238739,259985.212867,58075876.8544
